state_key,"(0, 3)_forward","(1, 3)_diagonal2","(0, 0)_diagonal2","(0, 2)_diagonal2","(0, 2)_forward","(0, 0)_diagonal1","(0, 0)_forward","(1, 2)_diagonal1","(0, 1)_diagonal2","(2, 3)_diagonal1","(1, 0)_forward","(0, 1)_diagonal1","(0, 2)_diagonal1","(1, 3)_diagonal1","(0, 1)_forward","(1, 1)_forward","(1, 0)_diagonal1","(2, 1)_diagonal2","(2, 1)_forward","(0, 3)_diagonal2","(1, 2)_forward","(1, 2)_diagonal2","(2, 2)_forward","(0, 3)_diagonal1","(1, 0)_diagonal2","(2, 1)_diagonal1","(2, 2)_diagonal1","(1, 1)_diagonal2","(2, 0)_diagonal2","(1, 1)_diagonal1","(2, 2)_diagonal2","(2, 3)_forward","(1, 3)_forward","(2, 0)_diagonal1","(2, 0)_forward","(2, 3)_diagonal2"
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,570.10232279,0.0
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,100.1,0.0,0.0,190.19,-0.271
4359,0.794108867905351,0.0,-0.327736661391,-0.6343420985010001,0.3439,-0.3955869738899999,0.612579511,0.0,0.0,0.0,0.0,0.0,-0.51099831,0.0,0.0,0.0,0.0,0.0,0.0,-0.395780589,0.0,0.0,0.0,-0.7518911267739987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,0.0,-0.271,0.0,0.3439,0.19,0.0,0.0,0.0,0.0,0.0,-0.1881,0.0,0.0,-0.3491671,0.0,0.0,-0.26739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.2719,0.0,0.0,0.1,0.0,0.0,0.0
4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
4374,0.0,0.0,-0.417742061,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0
4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,-0.1
4379,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0
4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1881,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0
3926,0.7175704635189999,0.0,-0.56853279,0.0,0.0,-0.56763279,0.271,0.0,-0.818609405472651,0.0,0.0,-0.4515759890999999,0.0,0.0,0.56953279,0.0,0.0,0.0,0.0,-0.69002756524062,0.0,0.0,0.0,-0.5832493128656999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,0.0,-0.3491671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,0.6513215599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,0.0,-0.7528050139848836,0.0,0.0,0.0,0.0,0.0,0.0
4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6356335554113463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,0.101,0.0,0.0,0.0,0.0,0.0,0.0,-0.18221931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019000000000005,190.19,-0.19,0.468559,-0.096561,0.0,0.0,0.0,2.5318000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019000000000005,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.101,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.271,-0.271,0.0,0.0,1.7119
4398,0.0,0.0,0.0,0.0,0.0,-0.099,0.19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,-0.099,-0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.1,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,0.0,1.8019000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.19,0.0,0.0,0.0,0.0
4403,0.0,-0.1,0.0,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,-0.271,0.0,0.0,0.0
4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.417742061,0.0
4410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.271,100.1,0.0,0.0,0.0,0.0,0.0,-0.19,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,0.0,0.0,0.1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.1,0.0,0.0,1.8019000000000005,190.19,0.0
4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7119,-0.3439,0.0,0.0,0.0,0.0,0.0,0.0,2.3032,271.271,0.0,0.0,0.0,0.0,0.0,-0.19,-0.19,0.0,0.0,0.0,0.0,0.0,190.19,0.0,0.0,0.0,0.901
309,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40951,0.0,0.19,-0.19,0.0,0.0,0.271,0.0,-0.4059,0.0,0.0,-0.191,0.0,0.0,0.0,-0.4726541,-0.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,-0.413949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3491671,0.0,0.0,0.0,0.0,0.271,-0.58323898064269,0.0,0.0,-0.2729,0.0,0.0,0.0,-0.191,-0.478781312,0.0,0.0,0.468559,0.0,-189.81,0.0,0.0,0.0,0.0,0.0,0.0
4417,0.1,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.19,-0.1,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,0.0,0.0,0.0,0.0,0.0,-0.1,0.19,-0.34581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27381,-0.191,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1881,-0.3429,0.0,0.0,0.0,0.0,0.0,0.0,1.982624092631446,0.0,0.0,0.0,0.0,0.811,100.1,0.0
4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,0.0,0.0,0.0,0.19,0.271,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,469.02755900000005
4433,0.0,0.0,0.19,0.0,0.0,-0.0981,-0.26739,-0.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,-0.191,-0.1,100.1,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,271.271,0.0,0.0,0.0,0.0,0.0
1012,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.19,-0.338751,0.0,0.0,0.19,0.0,0.0,0.0,-0.27,0.40951,0.0,0.0,-0.18639,0.0,-0.465759,0.0,0.0,0.0,0.0,0.0,0.0
4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.099,0.0,0.0,0.0,0.0,0.0,271.271,0.0,0.0,0.0,-0.3491671,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
4438,-99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.3439,-0.099,0.468869252041,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.0981,0.1,0.0,0.0,-0.26829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.271,0.0,0.0,0.0,100.1
4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,100.1,100.1
4445,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,-0.41051,0.0,0.0,0.0,-0.6612724027911,-0.191,0.0,0.56953279,-0.189,0.0,0.0,0.0,-0.4735641,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0
4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.099,0.0,0.0,-0.6356335554113463,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,0.271,0.0,0.0,0.0,0.0,0.0,-0.1834659,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,-0.186561,0.40951,0.0,0.0,-0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.099,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0
4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,0.0,-0.191,-0.184122,0.0,0.0,0.40951,0.271,0.0,0.0,-0.468559,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,100.1,-0.19
2033,0.0,-0.4102389999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,-0.2691,0.0,344.24390000000005,-0.1,0.0,0.0,4.153420000000001
4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0
1252,0.0,-0.417742061,-0.342,0.0,0.0,-0.403632,0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.6190701979000001,0.0,0.0,0.0,2.4589000000000003,100.1,0.0,0.0,0.0,0.0,0.0,0.0,271.271,0.0,0.0,0.0,0.0,0.0,0.0,-0.4139671,0.0,0.0,0.0
1072,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
4464,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,100.1,0.0,0.0,0.0,0.0
4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099,0.0,0.0,-0.465849,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,-0.19,0.271,0.0,0.0,-0.1,-0.26739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4102389999999999,0.0,0.0
4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.2729,0.0,0.0,0.0,0.0,0.19,-0.577443962469,0.0,0.0,0.0,-0.3439,-0.1,0.0,0.0,-0.191,0.0,0.0,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,0.3439,0.0,-0.1,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,-0.186561,0.0,0.0,0.0,-0.096561,0.0,0.0,0.0,-0.26739,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.3439,0.0,-0.7228377287476201,-0.6874689112442451,0.56953279,-0.506320317,0.468559,0.0,0.0,0.0,0.0,0.0,-0.39696813,0.0,0.0,0.0,0.0,0.0,0.0,-0.8009266594099852,0.0,0.0,0.0,-0.6392599696800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,0.19,0.0,0.0,-0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7048631798831905,0.0,0.0,0.0,0.0,0.0,0.0,-0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,-0.6724818575303779,-0.7944317927120539,0.8146979811148158,-0.7285655851666291,0.6861894039099999,0.0,-0.6794232293652193,0.0,0.0,-0.6221037137075099,-0.5842704289175099,0.0,0.794108867905351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4491,0.0,0.0,0.0,-0.3491671,0.19,0.0,0.0,0.0,-0.189,0.0,-0.1,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0.0,-0.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.191,0.0,-0.1,190.19,0.0,0.0,0.0,0.0,0.0,0.0,0.468869252041,0.0,-0.191,0.0,-0.272,0.0,0.0,-0.2729,0.0,0.0,0.0
990,0.56953279,0.0,0.0,-0.4591737,0.40951,0.0,0.0,0.0,0.0,0.0,-0.417742061,0.0,-0.3358269,0.0,0.0,0.0,-0.7261032899930902,0.0,0.0,-0.3350979,0.0,0.0,0.0,-0.63337073589,-0.5283372748999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,0.0,0.3439,0.0,0.0,0.0,-0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.1881,0.0,0.0,0.0,0.0,0.0,-0.2719,0.0,0.0,0.0,0.1,-0.099,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0.0,-0.529852351,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,0.0,0.468559,-0.271,0.0,-0.27381,-0.1,0.0,-0.337212,0.0,0.0,0.0,0.468559,-0.40392441,0.0,0.0,0.40951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5807271469,0.0,0.0,0.0
4496,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,-0.099,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,100.1,0.0,0.0,0.0,0.0
4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
