episode,player,total_reward,steps_played,won
2459_W,W,999.0,13.0,W
2459_B,B,1.0,9.0,W
2460_W,W,992.0,20.0,W
2460_B,B,-4.0,14.0,W
2461_W,W,0.0,14.0,B
2461_B,B,999.0,15.0,B
2462_W,W,-4.0,18.0,B
2462_B,B,975.0,39.0,B
2463_W,W,1006.0,8.0,W
2463_B,B,2.0,10.0,W
2464_W,W,-9.0,17.0,B
2464_B,B,989.0,19.0,B
2465_W,W,1000.0,6.0,W
2465_B,B,-3.0,7.0,W
2466_W,W,1.0,11.0,B
2466_B,B,996.0,16.0,B
2467_W,W,1000.0,6.0,W
2467_B,B,-3.0,7.0,W
2468_W,W,2.0,8.0,B
2468_B,B,997.0,13.0,B
2469_W,W,985.0,27.0,W
2469_B,B,-6.0,16.0,W
2470_W,W,-3.0,15.0,B
2470_B,B,976.0,36.0,B
2471_W,W,982.0,24.0,W
2471_B,B,0.0,4.0,W
2472_W,W,999.0,7.0,W
2472_B,B,-14.0,18.0,W
2473_W,W,-7.0,17.0,B
2473_B,B,989.0,21.0,B
2474_W,W,1003.0,3.0,W
2474_B,B,1.0,3.0,W
2475_W,W,986.0,28.0,W
2475_B,B,-26.0,38.0,W
2476_W,W,-6.0,16.0,B
2476_B,B,996.0,14.0,B
2477_W,W,-3.0,11.0,B
2477_B,B,985.0,23.0,B
2478_W,W,1005.0,7.0,W
2478_B,B,-3.0,13.0,W
2479_W,W,998.0,12.0,W
2479_B,B,1.0,7.0,W
2480_W,W,0.0,8.0,B
2480_B,B,998.0,10.0,B
2481_W,W,-13.0,25.0,B
2481_B,B,995.0,17.0,B
2482_W,W,987.0,23.0,W
2482_B,B,0.0,8.0,W
2483_W,W,-8.0,20.0,B
2483_B,B,1001.0,11.0,B
2484_W,W,995.0,15.0,W
2484_B,B,-1.0,9.0,W
2485_W,W,0.0,6.0,B
2485_B,B,996.0,10.0,B
2486_W,W,1002.0,8.0,W
2486_B,B,-7.0,15.0,W
2487_W,W,981.0,33.0,W
2487_B,B,4.0,8.0,W
2488_W,W,998.0,12.0,W
2488_B,B,1.0,7.0,W
2489_W,W,-5.0,13.0,B
2489_B,B,997.0,11.0,B
2490_W,W,1003.0,11.0,W
2490_B,B,-11.0,23.0,W
2491_W,W,0.0,10.0,B
2491_B,B,1002.0,8.0,B
2492_W,W,997.0,13.0,W
2492_B,B,-2.0,10.0,W
2493_W,W,-14.0,22.0,B
2493_B,B,1001.0,7.0,B
2494_W,W,1000.0,12.0,W
2494_B,B,-10.0,20.0,W
2495_W,W,993.0,21.0,W
2495_B,B,3.0,9.0,W
2496_W,W,997.0,13.0,W
2496_B,B,-2.0,10.0,W
2497_W,W,992.0,20.0,W
2497_B,B,-22.0,32.0,W
2498_W,W,989.0,23.0,W
2498_B,B,-7.0,17.0,W
2499_W,W,980.0,34.0,W
2499_B,B,-7.0,19.0,W
2500_W,W,-6.0,16.0,B
2500_B,B,998.0,12.0,B
2501_W,W,-7.0,17.0,B
2501_B,B,999.0,11.0,B
2502_W,W,992.0,22.0,W
2502_B,B,-8.0,20.0,W
2503_W,W,974.0,40.0,W
2503_B,B,-5.0,17.0,W
2504_W,W,-9.0,19.0,B
2504_B,B,991.0,19.0,B
2505_W,W,0.0,6.0,B
2505_B,B,1001.0,5.0,B
2506_W,W,987.0,25.0,W
2506_B,B,2.0,8.0,W
2507_W,W,0.0,6.0,B
2507_B,B,1001.0,5.0,B
2508_W,W,1000.0,8.0,W
2508_B,B,1.0,5.0,W
2509_W,W,984.0,28.0,W
2509_B,B,-6.0,16.0,W
2510_W,W,-11.0,23.0,B
2510_B,B,999.0,13.0,B
2511_W,W,-5.0,15.0,B
2511_B,B,995.0,15.0,B
2512_W,W,993.0,17.0,W
2512_B,B,-7.0,15.0,W
2513_W,W,993.0,13.0,W
2513_B,B,0.0,4.0,W
2514_W,W,-10.0,18.0,B
2514_B,B,993.0,15.0,B
2515_W,W,998.0,12.0,W
2515_B,B,0.0,8.0,W
2516_W,W,997.0,15.0,W
2516_B,B,-9.0,19.0,W
2517_W,W,-1.0,9.0,B
2517_B,B,1000.0,8.0,B
2518_W,W,998.0,12.0,W
2518_B,B,0.0,8.0,W
2519_W,W,1000.0,6.0,W
2519_B,B,-1.0,5.0,W
2520_W,W,993.0,17.0,W
2520_B,B,-3.0,11.0,W
2521_W,W,1001.0,7.0,W
2521_B,B,-5.0,11.0,W
2522_W,W,998.0,14.0,W
2522_B,B,-5.0,15.0,W
2523_W,W,-4.0,14.0,B
2523_B,B,965.0,45.0,B
2524_W,W,1001.0,7.0,W
2524_B,B,-2.0,8.0,W
2525_W,W,-56.0,66.0,B
2525_B,B,998.0,12.0,B
2526_W,W,1000.0,10.0,W
2526_B,B,-6.0,14.0,W
2527_W,W,-2.0,12.0,W
2527_B,B,-1006.0,16.0,W
2528_W,W,1002.0,10.0,W
2528_B,B,0.0,10.0,W
2529_W,W,-1.0,11.0,B
2529_B,B,1002.0,8.0,B
2530_W,W,1001.0,5.0,W
2530_B,B,-7.0,11.0,W
2531_W,W,998.0,14.0,W
2531_B,B,-3.0,13.0,W
2532_W,W,-1016.0,26.0,B
2532_B,B,-7.0,15.0,B
2533_W,W,-5.0,17.0,B
2533_B,B,990.0,22.0,B
2534_W,W,1001.0,11.0,W
2534_B,B,0.0,10.0,W
2535_W,W,-3.0,15.0,B
2535_B,B,997.0,15.0,B
2536_W,W,1.0,11.0,B
2536_B,B,994.0,18.0,B
2537_W,W,990.0,18.0,W
2537_B,B,-11.0,17.0,W
2538_W,W,-13.0,21.0,B
2538_B,B,994.0,14.0,B
2539_W,W,-14.0,26.0,B
2539_B,B,996.0,16.0,B
2540_W,W,4.0,10.0,B
2540_B,B,989.0,25.0,B
2541_W,W,997.0,11.0,W
2541_B,B,0.0,6.0,W
2542_W,W,980.0,32.0,W
2542_B,B,-10.0,20.0,W
2543_W,W,-1001.0,13.0,B
2543_B,B,-2.0,12.0,B
2544_W,W,-2.0,14.0,B
2544_B,B,996.0,16.0,B
2545_W,W,-1.0,9.0,B
2545_B,B,984.0,24.0,B
2546_W,W,988.0,24.0,W
2546_B,B,-6.0,16.0,W
2547_W,W,3.0,5.0,B
2547_B,B,993.0,15.0,B
2548_W,W,-996.0,6.0,B
2548_B,B,-1.0,9.0,B
2549_W,W,-998.0,8.0,B
2549_B,B,-4.0,12.0,B
2550_W,W,2.0,6.0,B
2550_B,B,1001.0,7.0,B
2551_W,W,3.0,9.0,B
2551_B,B,992.0,20.0,B
2552_W,W,998.0,14.0,W
2552_B,B,-12.0,22.0,W
2553_W,W,996.0,12.0,W
2553_B,B,1.0,5.0,W
2554_W,W,-4.0,16.0,B
2554_B,B,998.0,14.0,B
2555_W,W,999.0,11.0,W
2555_B,B,-3.0,11.0,W
2556_W,W,-2.0,12.0,B
2556_B,B,999.0,11.0,B
2557_W,W,990.0,22.0,W
2557_B,B,-13.0,23.0,W
2558_W,W,991.0,21.0,W
2558_B,B,0.0,10.0,W
2559_W,W,-12.0,22.0,W
2559_B,B,-1010.0,20.0,W
2560_W,W,998.0,12.0,W
2560_B,B,-6.0,14.0,W
2561_W,W,997.0,11.0,W
2561_B,B,-12.0,18.0,W
2562_W,W,973.0,37.0,W
2562_B,B,-1.0,9.0,W
2563_W,W,1002.0,6.0,W
2563_B,B,-2.0,8.0,W
2564_W,W,987.0,27.0,W
2564_B,B,5.0,7.0,W
2565_W,W,-10.0,20.0,B
2565_B,B,997.0,13.0,B
2566_W,W,1001.0,7.0,W
2566_B,B,1.0,5.0,W
2567_W,W,-8.0,20.0,B
2567_B,B,991.0,21.0,B
2568_W,W,-3.0,15.0,B
2568_B,B,979.0,33.0,B
2569_W,W,990.0,22.0,W
2569_B,B,-10.0,20.0,W
2570_W,W,-5.0,17.0,B
2570_B,B,987.0,25.0,B
2571_W,W,-6.0,16.0,B
2571_B,B,997.0,13.0,B
2572_W,W,996.0,18.0,W
2572_B,B,4.0,8.0,W
2573_W,W,-1.0,7.0,B
2573_B,B,998.0,8.0,B
2574_W,W,-3.0,13.0,B
2574_B,B,1001.0,9.0,B
2575_W,W,-12.0,24.0,B
2575_B,B,1004.0,8.0,B
2576_W,W,2.0,8.0,B
2576_B,B,995.0,15.0,B
2577_W,W,-2.0,14.0,B
2577_B,B,980.0,32.0,B
2578_W,W,1003.0,9.0,W
2578_B,B,-1.0,11.0,W
2579_W,W,-8.0,16.0,B
2579_B,B,1001.0,7.0,B
2580_W,W,993.0,17.0,W
2580_B,B,-7.0,15.0,W
2581_W,W,995.0,19.0,W
2581_B,B,5.0,7.0,W
2582_W,W,-6.0,18.0,B
2582_B,B,991.0,21.0,B
2583_W,W,997.0,15.0,W
2583_B,B,1.0,9.0,W
2584_W,W,-1004.0,14.0,B
2584_B,B,-13.0,21.0,B
2585_W,W,-7.0,19.0,B
2585_B,B,973.0,39.0,B
2586_W,W,-11.0,21.0,B
2586_B,B,993.0,17.0,B
2587_W,W,1000.0,12.0,W
2587_B,B,-12.0,22.0,W
2588_W,W,1001.0,13.0,W
2588_B,B,-1.0,13.0,W
2589_W,W,999.0,9.0,W
2589_B,B,-14.0,20.0,W
2590_W,W,-1008.0,18.0,B
2590_B,B,2.0,6.0,B
2591_W,W,998.0,14.0,W
2591_B,B,2.0,8.0,W
2592_W,W,999.0,13.0,W
2592_B,B,-3.0,13.0,W
2593_W,W,985.0,29.0,W
2593_B,B,0.0,12.0,W
2594_W,W,0.0,10.0,B
2594_B,B,997.0,13.0,B
2595_W,W,986.0,30.0,W
2595_B,B,-2.0,16.0,W
2596_W,W,-2.0,10.0,B
2596_B,B,1004.0,4.0,B
2597_W,W,997.0,13.0,W
2597_B,B,-1.0,9.0,W
2598_W,W,-19.0,29.0,B
2598_B,B,996.0,14.0,B
2599_W,W,-5.0,15.0,B
2599_B,B,1002.0,8.0,B
2600_W,W,-4.0,10.0,B
2600_B,B,999.0,7.0,B
2601_W,W,-2.0,12.0,B
2601_B,B,998.0,12.0,B
2602_W,W,998.0,8.0,W
2602_B,B,1.0,3.0,W
2603_W,W,-2.0,14.0,B
2603_B,B,1002.0,10.0,B
2604_W,W,1001.0,5.0,W
2604_B,B,2.0,2.0,W
2605_W,W,1.0,9.0,B
2605_B,B,982.0,28.0,B
2606_W,W,-6.0,18.0,B
2606_B,B,983.0,29.0,B
2607_W,W,1002.0,8.0,W
2607_B,B,0.0,8.0,W
2608_W,W,1003.0,7.0,W
2608_B,B,1.0,7.0,W
2609_W,W,1000.0,12.0,W
2609_B,B,2.0,8.0,W
2610_W,W,999.0,9.0,W
2610_B,B,2.0,4.0,W
2611_W,W,-5.0,17.0,B
2611_B,B,993.0,19.0,B
2612_W,W,998.0,10.0,W
2612_B,B,-4.0,10.0,W
2613_W,W,996.0,12.0,W
2613_B,B,2.0,4.0,W
2614_W,W,0.0,6.0,B
2614_B,B,1002.0,4.0,B
2615_W,W,3.0,3.0,B
2615_B,B,996.0,10.0,B
2616_W,W,1001.0,9.0,W
2616_B,B,-2.0,10.0,W
2617_W,W,999.0,11.0,W
2617_B,B,0.0,8.0,W
2618_W,W,-18.0,30.0,B
2618_B,B,1002.0,10.0,B
2619_W,W,1.0,5.0,B
2619_B,B,1000.0,6.0,B
2620_W,W,995.0,19.0,W
2620_B,B,-5.0,17.0,W
2621_W,W,-1020.0,30.0,B
2621_B,B,-6.0,14.0,B
2622_W,W,994.0,18.0,W
2622_B,B,-1.0,11.0,W
2623_W,W,997.0,17.0,W
2623_B,B,-6.0,18.0,W
2624_W,W,-3.0,13.0,B
2624_B,B,986.0,24.0,B
2625_W,W,2.0,8.0,B
2625_B,B,998.0,12.0,B
2626_W,W,-1.0,11.0,B
2626_B,B,987.0,23.0,B
2627_W,W,-7.0,21.0,B
2627_B,B,987.0,27.0,B
2628_W,W,992.0,18.0,W
2628_B,B,-2.0,10.0,W
2629_W,W,1000.0,14.0,W
2629_B,B,1.0,11.0,W
2630_W,W,-1.0,9.0,B
2630_B,B,997.0,11.0,B
2631_W,W,-8.0,16.0,B
2631_B,B,994.0,14.0,B
2632_W,W,1002.0,12.0,W
2632_B,B,-2.0,14.0,W
2633_W,W,0.0,10.0,B
2633_B,B,995.0,15.0,B
2634_W,W,-4.0,16.0,B
2634_B,B,995.0,17.0,B
2635_W,W,984.0,30.0,W
2635_B,B,5.0,7.0,W
2636_W,W,0.0,8.0,B
2636_B,B,1001.0,7.0,B
2637_W,W,-2.0,10.0,B
2637_B,B,998.0,10.0,B
2638_W,W,-4.0,16.0,B
2638_B,B,995.0,17.0,B
2639_W,W,-14.0,26.0,B
2639_B,B,996.0,16.0,B
2640_W,W,997.0,9.0,W
2640_B,B,-5.0,9.0,W
2641_W,W,1001.0,7.0,W
2641_B,B,-7.0,13.0,W
2642_W,W,1002.0,6.0,W
2642_B,B,-1.0,7.0,W
2643_W,W,971.0,43.0,W
2643_B,B,0.0,12.0,W
2644_W,W,-4.0,18.0,B
2644_B,B,996.0,18.0,B
2645_W,W,999.0,11.0,W
2645_B,B,-12.0,20.0,W
2646_W,W,-8.0,20.0,B
2646_B,B,993.0,19.0,B
2647_W,W,-10.0,22.0,B
2647_B,B,991.0,21.0,B
2648_W,W,993.0,19.0,W
2648_B,B,-11.0,21.0,W
2649_W,W,3.0,5.0,B
2649_B,B,999.0,9.0,B
2650_W,W,-13.0,25.0,B
2650_B,B,1004.0,8.0,B
2651_W,W,-1.0,11.0,B
2651_B,B,995.0,15.0,B
2652_W,W,994.0,16.0,W
2652_B,B,2.0,6.0,W
2653_W,W,985.0,29.0,W
2653_B,B,-7.0,19.0,W
2654_W,W,-4.0,16.0,B
2654_B,B,996.0,16.0,B
2655_W,W,990.0,18.0,W
2655_B,B,-13.0,19.0,W
2656_W,W,1000.0,10.0,W
2656_B,B,-3.0,11.0,W
2657_W,W,-1.0,13.0,B
2657_B,B,990.0,22.0,B
2658_W,W,1.0,7.0,B
2658_B,B,987.0,21.0,B
2659_W,W,-15.0,23.0,B
2659_B,B,1003.0,5.0,B
2660_W,W,-3.0,13.0,B
2660_B,B,999.0,11.0,B
2661_W,W,-9.0,21.0,B
2661_B,B,989.0,23.0,B
2662_W,W,1004.0,6.0,W
2662_B,B,-3.0,11.0,W
2663_W,W,997.0,17.0,W
2663_B,B,5.0,7.0,W
2664_W,W,992.0,18.0,W
2664_B,B,-7.0,15.0,W
2665_W,W,-5.0,17.0,B
2665_B,B,982.0,30.0,B
2666_W,W,-7.0,17.0,B
2666_B,B,997.0,13.0,B
2667_W,W,-2.0,12.0,B
2667_B,B,997.0,13.0,B
2668_W,W,-1015.0,27.0,B
2668_B,B,0.0,10.0,B
2669_W,W,0.0,10.0,W
2669_B,B,-1006.0,16.0,W
2670_W,W,-8.0,18.0,B
2670_B,B,1002.0,8.0,B
2671_W,W,1000.0,12.0,W
2671_B,B,-4.0,14.0,W
2672_W,W,993.0,15.0,W
2672_B,B,-5.0,11.0,W
2673_W,W,-4.0,12.0,B
2673_B,B,994.0,14.0,B
2674_W,W,996.0,10.0,W
2674_B,B,-1.0,5.0,W
2675_W,W,991.0,25.0,W
2675_B,B,-2.0,16.0,W
2676_W,W,993.0,15.0,W
2676_B,B,-2.0,8.0,W
2677_W,W,-1002.0,12.0,B
2677_B,B,-7.0,15.0,B
2678_W,W,1001.0,5.0,W
2678_B,B,2.0,2.0,W
2679_W,W,1005.0,5.0,W
2679_B,B,-5.0,13.0,W
2680_W,W,-3.0,15.0,B
2680_B,B,998.0,14.0,B
2681_W,W,1.0,11.0,B
2681_B,B,992.0,20.0,B
2682_W,W,999.0,13.0,W
2682_B,B,-1.0,11.0,W
2683_W,W,994.0,16.0,W
2683_B,B,-12.0,20.0,W
2684_W,W,1001.0,7.0,W
2684_B,B,-12.0,18.0,W
2685_W,W,-6.0,18.0,B
2685_B,B,999.0,13.0,B
2686_W,W,-5.0,13.0,B
2686_B,B,991.0,17.0,B
2687_W,W,996.0,14.0,W
2687_B,B,-3.0,11.0,W
2688_W,W,994.0,16.0,W
2688_B,B,-7.0,15.0,W
2689_W,W,1.0,5.0,B
2689_B,B,998.0,8.0,B
2690_W,W,1001.0,13.0,W
2690_B,B,-3.0,15.0,W
2691_W,W,-4.0,12.0,B
2691_B,B,988.0,20.0,B
2692_W,W,997.0,15.0,W
2692_B,B,-12.0,22.0,W
2693_W,W,993.0,19.0,W
2693_B,B,0.0,10.0,W
2694_W,W,998.0,14.0,W
2694_B,B,1.0,9.0,W
2695_W,W,1001.0,11.0,W
2695_B,B,-1.0,11.0,W
2696_W,W,2.0,12.0,B
2696_B,B,993.0,21.0,B
2697_W,W,-1.0,13.0,B
2697_B,B,996.0,16.0,B
2698_W,W,-3.0,9.0,B
2698_B,B,999.0,7.0,B
2699_W,W,4.0,6.0,B
2699_B,B,992.0,18.0,B
2700_W,W,990.0,22.0,W
2700_B,B,-4.0,14.0,W
2701_W,W,-23.0,33.0,B
2701_B,B,979.0,31.0,B
2702_W,W,1000.0,10.0,W
2702_B,B,2.0,6.0,W
2703_W,W,3.0,9.0,B
2703_B,B,991.0,21.0,B
2704_W,W,-6.0,14.0,B
2704_B,B,998.0,10.0,B
2705_W,W,1.0,11.0,B
2705_B,B,993.0,19.0,B
2706_W,W,-1000.0,10.0,B
2706_B,B,-3.0,11.0,B
2707_W,W,1003.0,9.0,W
2707_B,B,2.0,8.0,W
2708_W,W,984.0,26.0,W
2708_B,B,-7.0,15.0,W
2709_W,W,986.0,26.0,W
2709_B,B,-2.0,12.0,W
2710_W,W,-9.0,21.0,B
2710_B,B,995.0,17.0,B
2711_W,W,999.0,11.0,W
2711_B,B,-7.0,15.0,W
2712_W,W,1000.0,10.0,W
2712_B,B,2.0,6.0,W
2713_W,W,979.0,33.0,W
2713_B,B,3.0,7.0,W
2714_W,W,-6.0,16.0,B
2714_B,B,981.0,29.0,B
2715_W,W,-1.0,11.0,B
2715_B,B,999.0,11.0,B
2716_W,W,-8.0,20.0,B
2716_B,B,981.0,31.0,B
2717_W,W,-4.0,16.0,B
2717_B,B,999.0,13.0,B
2718_W,W,-10.0,18.0,B
2718_B,B,993.0,15.0,B
2719_W,W,-8.0,20.0,B
2719_B,B,979.0,33.0,B
2720_W,W,-8.0,20.0,B
2720_B,B,999.0,13.0,B
2721_W,W,998.0,14.0,W
2721_B,B,0.0,10.0,W
2722_W,W,4.0,6.0,B
2722_B,B,996.0,14.0,B
2723_W,W,-11.0,19.0,B
2723_B,B,1002.0,6.0,B
2724_W,W,-7.0,15.0,B
2724_B,B,993.0,15.0,B
2725_W,W,-1008.0,18.0,B
2725_B,B,-10.0,18.0,B
2726_W,W,990.0,22.0,W
2726_B,B,-4.0,14.0,W
2727_W,W,1000.0,10.0,W
2727_B,B,0.0,8.0,W
2728_W,W,998.0,14.0,W
2728_B,B,-1.0,11.0,W
2729_W,W,990.0,24.0,W
2729_B,B,-1.0,13.0,W
2730_W,W,999.0,11.0,W
2730_B,B,-8.0,16.0,W
2731_W,W,993.0,21.0,W
2731_B,B,-13.0,25.0,W
2732_W,W,-28.0,38.0,B
2732_B,B,994.0,16.0,B
2733_W,W,994.0,16.0,W
2733_B,B,2.0,6.0,W
2734_W,W,0.0,8.0,B
2734_B,B,995.0,13.0,B
2735_W,W,1.0,11.0,B
2735_B,B,986.0,26.0,B
2736_W,W,-14.0,24.0,W
2736_B,B,-1005.0,15.0,W
2737_W,W,0.0,8.0,B
2737_B,B,999.0,9.0,B
2738_W,W,0.0,12.0,B
2738_B,B,1004.0,8.0,B
2739_W,W,-1.0,11.0,B
2739_B,B,997.0,13.0,B
2740_W,W,-6.0,18.0,B
2740_B,B,1004.0,8.0,B
2741_W,W,1000.0,8.0,W
2741_B,B,2.0,4.0,W
2742_W,W,1000.0,12.0,W
2742_B,B,2.0,8.0,W
2743_W,W,-12.0,18.0,B
2743_B,B,1000.0,6.0,B
2744_W,W,0.0,12.0,B
2744_B,B,1001.0,11.0,B
2745_W,W,-3.0,11.0,B
2745_B,B,997.0,11.0,B
2746_W,W,4.0,6.0,B
2746_B,B,1000.0,10.0,B
2747_W,W,-1011.0,21.0,B
2747_B,B,2.0,6.0,B
2748_W,W,-21.0,33.0,B
2748_B,B,999.0,13.0,B
2749_W,W,999.0,13.0,W
2749_B,B,0.0,10.0,W
2750_W,W,2.0,10.0,B
2750_B,B,996.0,16.0,B
2751_W,W,-9.0,19.0,B
2751_B,B,998.0,12.0,B
2752_W,W,-3.0,11.0,B
2752_B,B,997.0,11.0,B
2753_W,W,1002.0,6.0,W
2753_B,B,0.0,6.0,W
2754_W,W,966.0,46.0,W
2754_B,B,0.0,10.0,W
2755_W,W,996.0,12.0,W
2755_B,B,-10.0,16.0,W
2756_W,W,-14.0,24.0,B
2756_B,B,1000.0,10.0,B
2757_W,W,-6.0,14.0,B
2757_B,B,998.0,10.0,B
2758_W,W,-11.0,21.0,B
2758_B,B,999.0,11.0,B
2759_W,W,991.0,23.0,W
2759_B,B,-15.0,27.0,W
2760_W,W,-1.0,7.0,B
2760_B,B,1001.0,5.0,B
2761_W,W,-9.0,19.0,B
2761_B,B,989.0,21.0,B
2762_W,W,-10.0,16.0,B
2762_B,B,1000.0,6.0,B
2763_W,W,-6.0,18.0,B
2763_B,B,986.0,26.0,B
2764_W,W,972.0,40.0,W
2764_B,B,-12.0,22.0,W
2765_W,W,-3.0,9.0,B
2765_B,B,992.0,14.0,B
2766_W,W,0.0,10.0,B
2766_B,B,1004.0,6.0,B
2767_W,W,992.0,16.0,W
2767_B,B,2.0,4.0,W
2768_W,W,992.0,18.0,W
2768_B,B,-5.0,13.0,W
2769_W,W,993.0,15.0,W
2769_B,B,3.0,3.0,W
2770_W,W,1001.0,7.0,W
2770_B,B,1.0,5.0,W
2771_W,W,989.0,23.0,W
2771_B,B,-16.0,26.0,W
2772_W,W,-9.0,19.0,B
2772_B,B,997.0,13.0,B
2773_W,W,999.0,13.0,W
2773_B,B,-12.0,22.0,W
2774_W,W,996.0,16.0,W
2774_B,B,-8.0,18.0,W
2775_W,W,1.0,7.0,B
2775_B,B,992.0,16.0,B
2776_W,W,-37.0,51.0,B
2776_B,B,1000.0,14.0,B
2777_W,W,-2.0,8.0,B
2777_B,B,999.0,7.0,B
2778_W,W,-10.0,22.0,B
2778_B,B,1001.0,11.0,B
2779_W,W,-31.0,43.0,B
2779_B,B,994.0,18.0,B
2780_W,W,1.0,11.0,B
2780_B,B,1005.0,7.0,B
2781_W,W,3.0,7.0,W
2781_B,B,-1008.0,18.0,W
2782_W,W,-9.0,19.0,B
2782_B,B,998.0,12.0,B
2783_W,W,1000.0,10.0,W
2783_B,B,-4.0,12.0,W
2784_W,W,1003.0,5.0,W
2784_B,B,-2.0,8.0,W
2785_W,W,992.0,20.0,W
2785_B,B,-3.0,13.0,W
2786_W,W,981.0,27.0,W
2786_B,B,-2.0,8.0,W
2787_W,W,-6.0,14.0,B
2787_B,B,1003.0,5.0,B
2788_W,W,999.0,7.0,W
2788_B,B,1.0,3.0,W
2789_W,W,1001.0,13.0,W
2789_B,B,-7.0,19.0,W
2790_W,W,998.0,12.0,W
2790_B,B,-3.0,11.0,W
2791_W,W,-1000.0,10.0,B
2791_B,B,-5.0,13.0,B
2792_W,W,987.0,23.0,W
2792_B,B,0.0,8.0,W
2793_W,W,-1.0,9.0,B
2793_B,B,991.0,17.0,B
2794_W,W,995.0,19.0,W
2794_B,B,5.0,7.0,W
2795_W,W,3.0,5.0,B
2795_B,B,1000.0,8.0,B
2796_W,W,3.0,7.0,B
2796_B,B,993.0,17.0,B
2797_W,W,997.0,11.0,W
2797_B,B,0.0,6.0,W
2798_W,W,982.0,30.0,W
2798_B,B,-2.0,12.0,W
2799_W,W,-2.0,8.0,B
2799_B,B,1002.0,4.0,B
2800_W,W,-12.0,20.0,B
2800_B,B,999.0,9.0,B
2801_W,W,-9.0,21.0,B
2801_B,B,995.0,17.0,B
2802_W,W,-1003.0,13.0,B
2802_B,B,2.0,6.0,B
2803_W,W,-9.0,21.0,B
2803_B,B,998.0,14.0,B
2804_W,W,-27.0,37.0,B
2804_B,B,1001.0,9.0,B
2805_W,W,-15.0,27.0,B
2805_B,B,992.0,20.0,B
2806_W,W,1000.0,8.0,W
2806_B,B,3.0,3.0,W
2807_W,W,-1003.0,13.0,B
2807_B,B,-2.0,10.0,B
2808_W,W,990.0,18.0,W
2808_B,B,-4.0,10.0,W
2809_W,W,998.0,12.0,W
2809_B,B,3.0,5.0,W
2810_W,W,-24.0,34.0,B
2810_B,B,1001.0,9.0,B
2811_W,W,-2.0,8.0,B
2811_B,B,1003.0,3.0,B
2812_W,W,977.0,35.0,W
2812_B,B,-17.0,27.0,W
2813_W,W,988.0,22.0,W
2813_B,B,-6.0,14.0,W
2814_W,W,993.0,19.0,W
2814_B,B,-13.0,23.0,W
2815_W,W,-1.0,13.0,B
2815_B,B,995.0,17.0,B
2816_W,W,2.0,4.0,B
2816_B,B,999.0,7.0,B
2817_W,W,972.0,42.0,W
2817_B,B,-10.0,22.0,W
2818_W,W,981.0,27.0,W
2818_B,B,-5.0,11.0,W
2819_W,W,-3.0,11.0,B
2819_B,B,1001.0,7.0,B
2820_W,W,-2.0,14.0,B
2820_B,B,994.0,18.0,B
2821_W,W,993.0,19.0,W
2821_B,B,-4.0,14.0,W
2822_W,W,987.0,27.0,W
2822_B,B,-22.0,34.0,W
2823_W,W,-6.0,18.0,B
2823_B,B,998.0,14.0,B
2824_W,W,1.0,9.0,B
2824_B,B,1000.0,10.0,B
2825_W,W,-1.0,9.0,B
2825_B,B,997.0,11.0,B
2826_W,W,984.0,28.0,W
2826_B,B,2.0,8.0,W
2827_W,W,1000.0,12.0,W
2827_B,B,4.0,6.0,W
2828_W,W,-4.0,16.0,B
2828_B,B,979.0,33.0,B
2829_W,W,996.0,12.0,W
2829_B,B,-5.0,11.0,W
2830_W,W,-3.0,11.0,B
2830_B,B,997.0,11.0,B
2831_W,W,999.0,9.0,W
2831_B,B,-1.0,7.0,W
2832_W,W,-2.0,10.0,B
2832_B,B,986.0,22.0,B
2833_W,W,993.0,15.0,W
2833_B,B,-1.0,7.0,W
2834_W,W,1000.0,10.0,W
2834_B,B,-1.0,9.0,W
2835_W,W,-6.0,16.0,B
2835_B,B,1001.0,9.0,B
2836_W,W,1003.0,9.0,W
2836_B,B,-1.0,11.0,W
2837_W,W,1003.0,9.0,W
2837_B,B,0.0,10.0,W
2838_W,W,1.0,5.0,B
2838_B,B,995.0,11.0,B
2839_W,W,993.0,19.0,W
2839_B,B,4.0,6.0,W
2840_W,W,998.0,16.0,W
2840_B,B,-24.0,36.0,W
2841_W,W,990.0,24.0,W
2841_B,B,-9.0,21.0,W
2842_W,W,0.0,8.0,B
2842_B,B,984.0,24.0,B
2843_W,W,998.0,8.0,W
2843_B,B,-1.0,5.0,W
2844_W,W,977.0,37.0,W
2844_B,B,-10.0,22.0,W
2845_W,W,998.0,8.0,W
2845_B,B,1.0,3.0,W
2846_W,W,-5.0,15.0,B
2846_B,B,994.0,16.0,B
2847_W,W,996.0,16.0,W
2847_B,B,-57.0,67.0,W
2848_W,W,1002.0,12.0,W
2848_B,B,-11.0,23.0,W
2849_W,W,-2.0,12.0,B
2849_B,B,996.0,14.0,B
2850_W,W,993.0,19.0,W
2850_B,B,1.0,9.0,W
2851_W,W,-6.0,14.0,B
2851_B,B,1001.0,7.0,B
2852_W,W,-6.0,18.0,B
2852_B,B,1002.0,10.0,B
2853_W,W,977.0,37.0,W
2853_B,B,-9.0,21.0,W
2854_W,W,0.0,8.0,B
2854_B,B,981.0,27.0,B
2855_W,W,-997.0,9.0,B
2855_B,B,5.0,5.0,B
2856_W,W,1001.0,13.0,W
2856_B,B,-10.0,22.0,W
2857_W,W,998.0,12.0,W
2857_B,B,-1.0,9.0,W
